id,mock_id,student_id,started_at,submitted_at,total_marks,max_marks,accuracy
f09424ae-3b08-415e-96c2-1c10099a3d32,f67cba2b-834f-4071-8878-8148680b7932,4698613f-ce6a-40ed-aa20-eec7dc66d4be,2026-06-13T19:29:57.87033+00:00,2026-05-31T08:29:56.674+00:00,21,40,67
f8604f60-c9cc-4a80-944e-4bb78f9003e1,7153fd5f-1010-4150-86be-95b543c3d104,db9b3dc7-8afc-4d04-9dfa-f1da04ad4ce1,2026-06-13T19:29:57.87033+00:00,2026-06-14T13:29:56.695+00:00,36,40,100
f8a82cce-a18e-47fe-8a76-d67ed1a622ff,acd50673-9547-453d-aa71-ac5c057b539c,d394b4be-ad8b-4f00-9fd4-19952e6606d8,2026-06-13T19:29:57.87033+00:00,2026-06-07T08:29:56.682+00:00,30,40,80
02fe4f1b-3b9d-412d-bc32-6164100db158,5e93ecce-7af2-4586-bdd3-efb171c8e0cf,953a63b1-d16b-4da8-89ee-4819e5ef725e,2026-06-13T19:29:52.408016+00:00,2026-06-03T10:29:51.054+00:00,25,40,70
057a3f3b-b8e6-4d49-9715-e94670afe499,07c3eaca-4bf1-4e0b-bc0b-44d04e012abc,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-05-21T09:29:51.039+00:00,22,40,75
05b625ab-0c38-4fa6-b250-a4eee1ab511b,940f6a50-e9dd-4131-b5a0-284e540aedc4,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-12T14:29:51.013+00:00,35,40,90
0f454cdd-b0e4-4e2f-8ec5-9954169c3819,7b7f6de2-4fee-49b1-b50a-98744d72f3da,553ccab5-99c3-4f2c-944a-d14d8cc79ddb,2026-06-13T19:29:45.556712+00:00,2026-05-28T06:29:43.36+00:00,7,40,38
19a59a0a-3097-412f-86f9-dc32d330e286,4e6ba859-78b3-4ad6-887c-7523bd996751,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-05-31T05:29:51.027+00:00,35,40,90
1e061bfc-223d-4a35-aba2-517f89ad267c,5084d876-dfec-473f-808c-e2beec4e6ebc,82bbf4e1-97ee-4636-a9cb-e714977df7f9,2026-06-13T19:29:45.556712+00:00,2026-06-03T11:29:43.358+00:00,10,40,40
21a0ba43-670f-40bb-890a-e828151d694c,3491607f-c7a4-4419-9a40-75c779f2d27e,f7da8615-290d-4099-981b-54f427ad900f,2026-06-13T19:29:52.408016+00:00,2026-06-12T12:29:51.056+00:00,30,40,80
26373cc1-47c1-40bb-b3e5-fadb02a70c70,3c108df9-adde-41e1-ac1e-8ebc6b50827d,25521c3f-1de9-4905-9fad-20a4fd45f2a0,2026-06-13T19:29:52.408016+00:00,2026-06-12T07:29:51.032+00:00,35,40,90
298e0001-13af-48c7-94c2-5434526bf6e9,87446996-9b80-422f-bed7-ff58bdc77d4d,f7da8615-290d-4099-981b-54f427ad900f,2026-06-13T19:29:52.408016+00:00,2026-06-14T09:29:51.056+00:00,30,40,80
3022b1cb-7df6-4c89-a1cf-16a4e487d082,eb7836f9-c146-4689-b2d5-fbebf30ba3a3,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-05-30T10:29:51.044+00:00,27,40,88
3e76e7cc-2c81-44de-94bb-19a9b07e297a,e9a05e2b-45c8-49b2-81fa-98d76a8767cd,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-06-05T09:59:51.044+00:00,40,40,100
43b127c1-d2b4-464d-9344-382432cb5ebd,115b1abe-ae0f-433d-9660-223a1d562f37,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-06-13T08:29:51.039+00:00,35,40,90
44c3cd70-0b38-4272-8e43-0a360769a7c9,be93f104-f4ae-4bfb-ae94-9c9c5f5b7c12,36c6e937-7010-4d08-8ff5-a3a6edb4fcf3,2026-06-13T19:29:52.408016+00:00,2026-06-10T10:29:51.06+00:00,35,40,90
45f7bcf3-cff4-4268-b459-2f5a090a055f,61ca0b7c-1758-4f76-afef-5555b5ed334e,a0832f24-c9d8-41bf-90ff-ef57011c4e4d,2026-06-13T19:29:45.556712+00:00,2026-06-12T12:59:43.361+00:00,40,40,100
4cd8184d-ece7-4d83-90ee-60be56fe6f96,dde71093-d948-4f05-82cb-fd059a78c7f1,46684f5f-3c50-4ab7-a313-ed405fe64609,2026-06-13T19:29:55.881838+00:00,2026-06-04T09:29:47.994+00:00,11,40,44
4f4d11e8-802e-4795-ba9f-86e82f6ccff4,6657a960-a568-4ff5-9db9-818637f7696c,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-06-06T08:59:51.027+00:00,30,40,80
504481df-dcc7-4462-87ae-ce2f0ca056b4,981b8ad7-e5f2-434d-bc55-0660004b68fc,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-09T08:29:51.013+00:00,25,40,70
5297afbe-a640-4fba-8d0d-02316b5bcb85,97544171-f0a0-40e1-8418-15cd05fdee51,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-08T06:59:51.035+00:00,26,40,78
539ac968-5482-4148-83b9-2b78049d9a92,06861c69-e350-4a19-a0fc-6f54dc0b18cc,68bbf8b9-a64b-4bbf-bee2-6534ec7c402d,2026-06-13T19:29:45.556712+00:00,2026-05-26T03:29:43.338+00:00,20,40,60
5bcae1d6-98d6-4781-927a-5236d0edd559,d1b31067-38db-4c27-8bd7-d686908eab67,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-12T05:59:51.035+00:00,35,40,90
5e29c98a-ebb4-405e-9345-d9155a9b99e8,1cc7b4a1-0676-4895-bcca-c8668e51b33f,600faa56-1aff-4b12-8485-a5272a253ec4,2026-06-13T19:29:45.556712+00:00,2026-06-08T09:29:43.354+00:00,30,40,80
6a3d3bbb-4165-42cc-bcf9-bb3844e576f0,09558ac1-5b70-445c-a572-7a2954cb1f1c,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-11T07:29:51.035+00:00,35,40,90
6a55fba9-cef3-431d-8fce-84e72a8acdf2,316376d5-9d9b-46a1-a5a6-b332a6805417,a0832f24-c9d8-41bf-90ff-ef57011c4e4d,2026-06-13T19:29:45.556712+00:00,2026-06-01T13:29:43.361+00:00,31,40,89
6c7ceca6-cba2-491a-9931-e173d6f46d7d,1768258a-90b1-40ce-aae4-73f4bd7af007,600faa56-1aff-4b12-8485-a5272a253ec4,2026-06-13T19:29:45.556712+00:00,2026-06-02T07:29:43.354+00:00,16,40,56
7b172041-f6f9-481d-b3b6-1d588635c1d3,89f633ef-67b5-4e15-8ae4-2015f4689b21,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-06-01T06:29:51.044+00:00,21,40,67
7c7bcda8-99eb-4b98-940c-2f0a78b77d8e,da053f4f-6864-4370-8575-11cee4b872c6,66340a3c-ed14-44d3-bd19-b3675eac0ace,2026-06-13T19:29:52.408016+00:00,2026-06-03T13:59:51.023+00:00,20,40,60
7c9426af-5bb5-4da4-8338-ed09a25cf546,5d81e4e0-d49c-4e80-9d97-af538e09a33a,64921cc5-d02c-4d9a-a998-17b581006437,2026-06-13T19:29:45.556712+00:00,2026-06-12T06:29:43.327+00:00,35,40,90
80325983-38f5-4a18-9bd1-3b3291e9d40d,1a4cbda3-ee06-45e6-8c16-039cfc32290a,46684f5f-3c50-4ab7-a313-ed405fe64609,2026-06-13T19:29:51.491267+00:00,2026-05-26T04:29:47.994+00:00,16,40,56
8976b4f7-b0c7-4724-8aa6-66bf1cc260d4,522102dd-f182-4ee5-b301-e23c0343ef3a,46684f5f-3c50-4ab7-a313-ed405fe64609,2026-06-13T19:29:50.468876+00:00,2026-05-22T04:59:47.994+00:00,4,40,33
89921dd3-0403-4cd0-8ce3-24376c403cbe,3de61028-31aa-496e-8034-253f889d9a84,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-05-30T07:29:51.035+00:00,30,40,80
8a4b38b2-697d-4cac-b741-bdaf56fe0e3f,95d95a92-c2bc-4ae9-be19-a25b3e265bf9,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-05-25T15:59:51.039+00:00,16,40,56
8ffd27ed-bf21-420e-9737-ca816d2a2706,a3d575bc-7dcb-4082-8ac6-5b928a21fa97,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-04T09:59:51.013+00:00,15,40,50
9606b2df-a581-4a95-b705-bffe61d7cf7a,72aea62b-174f-4cee-b271-05968aed18ce,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-05-21T14:59:51.039+00:00,30,40,80
a068701e-e0c2-4c5e-a47b-c9bb059c8eb6,5c774d05-a015-4ff0-af10-0cd424893115,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-06-11T13:29:51.027+00:00,25,40,70
a979625c-0c42-40a5-b9a2-2f6a4c9ca909,51c1eb61-5403-4526-ab8b-bcc4ff9de5a8,71e8d321-f7cf-42d4-8f5c-4b1421bf3e77,2026-06-13T19:29:52.408016+00:00,2026-05-26T14:59:51.021+00:00,21,40,67
aad4e805-2a1a-4345-aa5f-37bee08f0dcd,df7a9f1d-cf11-4ab8-95fa-3e358e986b87,4c54c2cb-2eda-4252-a7eb-c914a518ef82,2026-06-13T19:29:52.408016+00:00,2026-06-13T11:29:51.013+00:00,40,40,100
b0e41cdf-5b3b-4f8a-8b8c-dc3d59fa3f86,49ab20cd-80e6-44ce-bc17-7863e2e2b8d4,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-05-22T04:29:51.039+00:00,20,40,60
b2f267d3-c848-4f15-a160-efed053419d8,d8448e2c-5121-4a89-861b-6c44df7c5ebf,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-05T13:29:51.035+00:00,35,40,90
b82d42e6-1538-4ab2-807c-0e5244d6da56,b63529a3-b874-4674-aad6-b80ab8a8b68f,f7da8615-290d-4099-981b-54f427ad900f,2026-06-13T19:29:52.408016+00:00,2026-06-04T10:29:51.056+00:00,20,40,60
c707654b-856e-418d-b949-42ad78f60f5f,d51bcbce-5960-4f72-a755-e18e92af502f,de16fe87-e5e3-48c2-beed-7d414cb912af,2026-06-13T19:29:45.556712+00:00,2026-05-30T13:29:43.335+00:00,15,40,50
c95087b7-ecd4-4647-bfab-9c0fe128f894,f3e03dbb-16d4-407c-8b6e-79ab657613b9,64921cc5-d02c-4d9a-a998-17b581006437,2026-06-13T19:29:45.556712+00:00,2026-06-09T08:29:43.327+00:00,15,40,50
ccd9925d-4dc8-451d-8a6e-7eeca1168510,bdef166c-6a30-4382-98b8-e384cca11ae1,66340a3c-ed14-44d3-bd19-b3675eac0ace,2026-06-13T19:29:52.408016+00:00,2026-06-02T14:29:51.023+00:00,35,40,90
cd8b060d-df46-4e2c-8c9d-208868a20cc0,77503d42-81e7-4e9d-81a6-544e11b9d4bd,7ad5b684-1535-40e8-bea8-a8ef61a816f7,2026-06-13T19:29:52.408016+00:00,2026-05-25T10:29:51.039+00:00,31,40,89
d4cc877f-7a71-4444-b60b-f83503802faf,bd65e75f-a18b-4ea1-9932-90009d9edf1d,4c65f854-6d41-4236-a2a6-056ca557588f,2026-06-13T19:29:45.556712+00:00,2026-06-04T13:29:43.356+00:00,30,40,80
e1e466ea-a85d-4f05-a330-052704b769dd,cc084de3-3e22-4375-9088-75c4c51c8ea0,953a63b1-d16b-4da8-89ee-4819e5ef725e,2026-06-13T19:29:52.408016+00:00,2026-06-07T03:29:51.054+00:00,25,40,70
e7044dbd-cefd-43f3-b5eb-2bd3a523bd90,9a2c1bae-80f6-40e5-96a7-affac481b5b6,4a7bcd8f-e18a-472a-b5e7-feb2577613a5,2026-06-13T19:29:52.408016+00:00,2026-05-31T03:29:51.044+00:00,25,40,70
edda211e-2794-4ad0-97d8-53b339086b2c,472a90bc-75b6-4fbd-9fe0-e57690aba92d,554cb55c-02e1-4fb3-9d14-932a61d5a934,2026-06-13T19:29:52.408016+00:00,2026-06-13T05:29:51.027+00:00,40,40,100
f528ae77-7af1-4426-8254-ab125bcbd998,1d007dca-4ba0-4f10-b703-0ea391080a27,46cd07c1-a1c0-4fef-a788-03b02fc01360,2026-06-13T19:29:45.556712+00:00,2026-06-08T05:59:43.315+00:00,30,40,80
face49ed-e1b3-49b8-b000-ac5ad258b327,eb71db6f-8640-4010-b67e-c5d6c88830fe,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-06-02T09:29:51.035+00:00,35,40,90
fd88c9ad-158d-481a-b426-a26b285a394f,f825f5fd-4ff4-4061-b3dd-a54c9efa2fa5,bf780a00-2526-4f36-9c37-0099ed4cb198,2026-06-13T19:29:52.408016+00:00,2026-05-27T09:29:51.035+00:00,26,40,78
011682a5-4251-48ff-a248-0a0841eed780,ebd79495-8c1d-4904-abf2-958995de9f3a,05a0dace-16c1-4adc-ac2d-d456ad08f5db,2026-06-13T19:30:10.103402+00:00,2026-06-10T04:30:08.987+00:00,26,40,78
0d2bfb86-b004-4a31-92c5-4ae13ca2ed68,9616b105-447d-4bee-a2bc-abb79d1b3402,6dc16f17-a420-4aa3-9817-913b6b4eb98c,2026-06-13T19:30:10.103402+00:00,2026-05-25T11:30:09.03+00:00,10,40,40
100c23a4-badc-4612-9a06-208aba65d936,9fdae6d8-14be-4a9d-aba3-2c5990143843,cb116bb0-08f0-45ab-9d5f-ce2edf97b25f,2026-06-13T19:30:10.103402+00:00,2026-05-20T05:30:08.933+00:00,20,40,60
11b79948-2640-4128-a115-57a646c7d092,f3d7e9dc-c4ec-4643-b1eb-87232d49f463,7c3ed743-ca04-43dd-b27e-73caf43e1be4,2026-06-13T19:30:10.103402+00:00,2026-06-12T11:00:08.991+00:00,35,40,90
141b7226-dbc3-4653-9d6a-5bb70a17f1df,aa22a30c-47dd-483a-8590-0a32b3b9bf7b,d349e142-e8ec-4627-96c3-4dd1e620eaae,2026-06-13T19:30:10.103402+00:00,2026-05-19T04:30:08.942+00:00,20,40,60
164b7eed-fa73-40b6-b295-9e537098de0f,a236a473-6fc2-4373-bbb0-5e8180cae2ee,d3a3e55c-74ab-438f-9c35-34d8a142df23,2026-06-13T19:30:10.103402+00:00,2026-06-08T07:30:08.968+00:00,30,40,80
180a7683-dd7a-459c-bcb1-dd61835a3c90,0bf9bba3-24c7-481c-904b-4a8b8a4cd2f2,05a0dace-16c1-4adc-ac2d-d456ad08f5db,2026-06-13T19:30:10.103402+00:00,2026-05-25T12:30:08.987+00:00,20,40,60
1cc5080e-2890-4813-870e-1580dda2bf34,6242a626-0ef0-49ab-9591-a6dc0b0d0713,a9422b14-032d-40cd-a23a-c6179d989920,2026-06-13T19:30:10.103402+00:00,2026-05-23T03:30:08.98+00:00,15,40,50
24bb2101-4d67-4b7e-bb5f-b64957f8768c,3be741fe-1cbe-465d-b86b-792ac1e48b2f,59bb3af6-9d15-4452-8f8e-b4644ab1f720,2026-06-13T19:30:10.103402+00:00,2026-05-18T05:00:08.92+00:00,11,40,44
29137471-19de-4baf-987f-5d6cdace9117,0ba8295a-4407-4cba-97d9-c3887c7d0a4e,700ad592-f688-41ee-8860-5c6000f05a91,2026-06-13T19:30:15.353876+00:00,2026-05-21T08:30:14.443+00:00,17,40,63
2acbf5c2-675a-47dd-90b1-3d85fa41bea3,6d1c8c89-6cbb-495e-879d-0d3ecb17a5d8,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-06-01T13:29:51.063+00:00,15,40,50
2d941be1-45a0-4f19-ae86-3a058f4c9fd4,d0194d5f-ca18-4021-b5b9-525af09f9797,4dd2072f-6a10-4852-b6c1-6486fad2142c,2026-06-13T19:30:10.103402+00:00,2026-05-24T04:30:08.964+00:00,35,40,90
3641ef37-83a2-4d8f-bef3-bd12b58f8d16,9c49874b-70d6-4504-b6f9-31af4b9cb2c6,fa0e5206-41fb-4433-8555-ae3f75c32a78,2026-06-13T19:29:52.408016+00:00,2026-06-02T08:29:51.066+00:00,25,40,70
397ff3db-f513-452d-af22-b6a182d15db7,b782a8a3-0107-4abb-b683-a95ecc758419,ae40c8af-d7b6-4776-bbbb-8cb2e7af8d67,2026-06-13T19:30:09.168396+00:00,2026-05-28T13:30:01.838+00:00,10,40,40
3f493e9a-47e8-4b2c-9dbb-5b8d4614a922,19dc9f7b-091c-484b-8d87-0c0bbb9fbdb2,1248c2ef-bf28-420a-970c-9e0907cdc97b,2026-06-13T19:30:10.103402+00:00,2026-05-21T08:00:09.021+00:00,25,40,70
409abcac-6462-412d-ac83-46f00842946d,4d618de8-3a8e-46f3-9505-09d30680e5a6,b895ae94-53a8-4ea8-afde-33b11bcbb613,2026-06-13T19:30:10.103402+00:00,2026-05-17T08:30:08.998+00:00,11,40,44
420cc99c-5d0f-409b-b1a4-987609c36617,75a8d27a-b2ae-4e9c-ad86-a076d8039a41,39e4c86a-0841-4acf-9a66-9cb1d660a45b,2026-06-13T19:30:15.353876+00:00,2026-06-04T04:30:14.446+00:00,10,40,40
4f02703c-7c6e-4556-924e-a1e21cef2ce9,0a09f3f0-3214-4dec-a50e-172f0ef28a37,7c3ed743-ca04-43dd-b27e-73caf43e1be4,2026-06-13T19:30:10.103402+00:00,2026-05-20T08:30:08.991+00:00,30,40,80
50ab4437-b88b-4c5c-9d41-aaa1270facab,92de2ccc-8d4e-4087-83fc-20cb88a9b6fb,6dc16f17-a420-4aa3-9817-913b6b4eb98c,2026-06-13T19:30:10.103402+00:00,2026-05-27T12:30:09.03+00:00,20,40,60
5efe1383-f58e-4526-9dfc-e881e4294fc3,5e95268b-c2d7-48b2-9204-4889392041c3,c0a42224-e332-4cd1-8285-4759c54cb089,2026-06-13T19:30:15.353876+00:00,2026-05-24T10:00:14.437+00:00,25,40,70
6356dd82-c5c2-40c5-b14d-bfa04e72deb6,6c7ab89f-c38e-45dc-ac4a-49be114b781f,cf505aeb-50c1-4ec1-8ea5-d56bc4bf62bb,2026-06-13T19:30:10.103402+00:00,2026-05-25T07:30:08.936+00:00,15,40,50
63dda869-60ba-4885-a856-61ab065318a8,3b75dfed-1230-4992-a5f2-2a3f22f3da3f,bce32dc2-c01b-4229-9df5-cb4146043762,2026-06-13T19:30:10.103402+00:00,2026-05-30T14:30:08.947+00:00,11,40,44
66843957-bc02-412f-898a-4ae231eddafa,70dd116c-df03-4d6e-9758-f7a12363cca1,21ed8c4a-b695-44f6-8ccd-a42ddd82d599,2026-06-13T19:30:10.103402+00:00,2026-06-13T03:30:08.923+00:00,40,40,100
6ac63274-3655-4a70-872d-4df7ff03eaa4,e41bc596-4f19-41dd-aa4b-84537835bd3e,ae40c8af-d7b6-4776-bbbb-8cb2e7af8d67,2026-06-13T19:30:06.578702+00:00,2026-05-23T05:30:01.838+00:00,10,40,40
7bef9c16-47ec-4101-a8e6-dc851687b687,74a5b44c-7227-4b87-984b-6000f0533039,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-05-28T14:29:51.063+00:00,25,40,70
7fe6d949-1f59-44af-82bd-e59131ff8923,0b30fa04-9e95-47a4-8d03-37ca09675bf0,dc2890e7-b86e-42ac-b2cc-e429464c199a,2026-06-13T19:30:10.103402+00:00,2026-05-19T03:30:08.956+00:00,15,40,50
80e31c4c-2992-46c7-ba2e-d850c4b80e9c,22607058-09a7-43fc-8592-96e2625df7e5,c0cdc53a-2aa8-4e0f-a5eb-def66de0599a,2026-06-13T19:30:10.103402+00:00,2026-06-11T14:30:09.011+00:00,35,40,90
852f34a0-5c92-46f1-8909-871a28c0efa8,816cc56a-ae58-4b4f-9f6b-1e1e265740c9,4dd2072f-6a10-4852-b6c1-6486fad2142c,2026-06-13T19:30:10.103402+00:00,2026-05-18T11:00:08.964+00:00,16,40,56
8b89fb6d-e2d5-4f2a-9cb5-13f9d4ce622d,7e2e5088-83d4-4204-8198-089e7168e2bb,e99ce914-6bab-4cdc-b0b9-0134eaadf072,2026-06-13T19:30:10.103402+00:00,2026-05-21T12:30:08.977+00:00,20,40,60
91e78e26-80a6-437e-9b76-d9830229f95a,d5d0c7f5-6b68-4c7f-879b-e6548960093b,525fc158-3bfa-48d9-b037-82b75c70c48a,2026-06-13T19:30:10.103402+00:00,2026-05-18T03:30:08.967+00:00,6,40,33
96242845-ef87-438f-999b-a58cd956b8c0,d569c4b7-a78d-4dca-b062-3b64436c0fa6,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-06-13T11:29:51.063+00:00,30,40,80
98c231d2-3be6-4408-b12f-7e196b898a20,848a65b7-811f-4722-9e9e-3aedc54f0870,39e4c86a-0841-4acf-9a66-9cb1d660a45b,2026-06-13T19:30:15.353876+00:00,2026-05-22T14:30:14.446+00:00,1,40,22
a3bcbd69-18f7-4b2f-bd2b-fe991d2c08d6,9057e24b-9bbb-4968-9f7d-48069874c11b,1248c2ef-bf28-420a-970c-9e0907cdc97b,2026-06-13T19:30:10.103402+00:00,2026-05-18T09:30:09.021+00:00,14,40,67
a5a6999c-0b75-48ed-bdb9-aabe1e4213ec,9924ec2c-e7ff-4cf2-b9ac-82782066fa82,17408ad8-02ac-400e-8c45-6bbd9f645da1,2026-06-13T19:30:10.103402+00:00,2026-05-21T09:30:08.986+00:00,22,40,75
a9514d8a-d940-4cd3-b605-7dbc887545c4,b124c01f-f235-4719-89a1-87b24d9aee4d,5f8bd197-33c8-4c24-9330-54f78b6376ae,2026-06-13T19:30:10.103402+00:00,2026-06-06T05:30:09.007+00:00,30,40,80
aae065e6-1373-4fc2-a7c6-bd0c7aad1d26,dbb1b05b-f494-403b-91c8-5ede7f4f2cfd,7c3ed743-ca04-43dd-b27e-73caf43e1be4,2026-06-13T19:30:10.103402+00:00,2026-06-09T10:30:08.991+00:00,40,40,100
b47c16d4-4edc-4c07-9bdb-a967979510c1,6f9b1fd1-7b05-445e-a531-39f963fe55a4,21ed8c4a-b695-44f6-8ccd-a42ddd82d599,2026-06-13T19:30:10.103402+00:00,2026-05-24T12:30:08.923+00:00,25,40,70
b7bb1b78-916c-4abb-8584-799e9b5911f1,538fe84f-0c2c-4382-a84a-57216cbcef6a,c0a42224-e332-4cd1-8285-4759c54cb089,2026-06-13T19:30:15.353876+00:00,2026-05-31T14:30:14.437+00:00,30,40,80
ba739cd0-a0db-4e6b-a3cc-a08eb66c8e7d,81275832-81a4-4c53-a7fc-701f4959744f,1248c2ef-bf28-420a-970c-9e0907cdc97b,2026-06-13T19:30:10.103402+00:00,2026-05-17T13:30:09.021+00:00,27,40,88
bd8babb1-d483-4d88-ab3c-3393488e3759,2b921600-ed06-4fd2-83ad-07cfd3b95eef,c0a42224-e332-4cd1-8285-4759c54cb089,2026-06-13T19:30:15.353876+00:00,2026-06-05T05:30:14.437+00:00,16,40,56
bfeb674f-31c8-4000-ab26-97a921eeda06,10c4dc34-b615-42d0-b553-6b07c46657c8,58007856-61bf-4dcd-9389-0f28e02102fe,2026-06-13T19:29:52.408016+00:00,2026-06-06T11:29:51.064+00:00,25,40,70
c45daae2-0f2d-4eb7-b138-0bfdf0e43053,b0157f86-2489-4233-b64c-462189fbf913,58007856-61bf-4dcd-9389-0f28e02102fe,2026-06-13T19:29:52.408016+00:00,2026-06-10T11:29:51.064+00:00,30,40,80
c7ab548f-371d-4855-88f7-76e84ee92b50,29f8a0e9-eef7-4f0b-88f4-9c0632da88d1,4dd2072f-6a10-4852-b6c1-6486fad2142c,2026-06-13T19:30:10.103402+00:00,2026-05-30T07:30:08.964+00:00,17,40,63
d4da237f-e050-40e4-af7a-0b5ed5f10072,9cfb72d4-3c01-4fc4-994b-0ed2e180e4f9,581e6bf7-cf7a-4c0b-8cdf-3eb3f580a11c,2026-06-13T19:30:10.103402+00:00,2026-05-22T05:30:09.033+00:00,26,40,78
dd3de9bd-655b-49fc-95a1-f214ecf02e78,38beb99e-05fa-47a7-aec5-95243022403a,271ec8ce-b258-41c0-9505-145ee3d224f6,2026-06-13T19:30:15.353876+00:00,2026-05-18T05:30:14.448+00:00,13,40,57
dea07ed1-0a22-4098-a4ce-68e6d4ce2d14,4f5447eb-1f48-430e-abd9-3ca05c923842,cf5318b0-6d60-43e0-ae35-1308e2fee7ac,2026-06-13T19:30:10.103402+00:00,2026-06-09T14:30:09.01+00:00,15,40,50
f231ab46-668f-4b28-b9f7-47876fdcab06,dffa149a-48b0-41df-8105-7f8a30087407,700ad592-f688-41ee-8860-5c6000f05a91,2026-06-13T19:30:15.353876+00:00,2026-05-22T07:30:14.443+00:00,8,40,43
f8d85a58-3475-4ae5-b9fb-c2df77c974c8,af38cb5f-36e2-45e4-b1a1-43a294ec9a97,cc507f27-0d1e-444e-b42e-216885030d30,2026-06-13T19:29:52.408016+00:00,2026-06-07T03:29:51.063+00:00,25,40,70
f8f0b42a-8a70-4168-a0b2-674c791054a3,0137bab7-500f-44f9-84b0-d7d5708b9910,cf5318b0-6d60-43e0-ae35-1308e2fee7ac,2026-06-13T19:30:10.103402+00:00,2026-05-27T14:30:09.01+00:00,21,40,67
f9b3439a-70db-4598-aff3-d8b341026a43,16eb366d-9ca5-4cb9-bca2-a36535cd3567,0f5f722b-1c05-40fe-82ec-0dc5d8c0e733,2026-06-13T19:30:10.103402+00:00,2026-05-19T08:30:09.036+00:00,11,40,44
00bfd1c7-4656-4b48-aac0-1a9bc275a0d1,05405732-cc20-4958-a221-e65f03443bb2,1390c83a-8bf2-47a3-b96e-45d358a91a8c,2026-06-13T19:30:15.353876+00:00,2026-05-27T04:30:14.484+00:00,1,40,22
07f0edad-a9d1-4c34-a1d3-fd33bec9ea7e,208743dd-93eb-4f14-8297-12a3940650c0,fe3b7ebe-e44c-4ed1-b0bc-2501901a7484,2026-06-13T19:30:15.353876+00:00,2026-05-24T06:30:14.485+00:00,5,40,30
0b7f979e-5c03-49e8-93da-be56b5e5910a,da37cb8d-5368-4161-a6e4-f084b71d6217,41157443-aa83-4677-93d2-73ba4d87f100,2026-06-13T19:30:16.436527+00:00,2026-05-28T09:30:11.758+00:00,26,40,78
114458b3-6be7-4fbc-a110-39cc3d38721e,64d88b12-6277-4e39-9bdc-28ee9e1db83d,2445a4f8-bf26-4f50-8a29-583af262c7c7,2026-06-13T19:30:15.353876+00:00,2026-05-24T14:30:14.45+00:00,21,40,67
178caf1a-cf87-42dd-9bb1-1163aa624c87,9a683a9e-884e-498f-a076-8bcc9557491e,1781fac9-1acc-4ef1-b619-78fa4c58c404,2026-06-13T19:30:15.353876+00:00,2026-05-25T08:30:14.456+00:00,30,40,80
1a076b9d-22ed-46b8-8299-d6d4c501bfa3,6e250ce2-9992-4d20-b460-9e077cc10df2,6a1ca104-37cf-4ca3-8108-e2bd405a5793,2026-06-13T19:30:15.353876+00:00,2026-06-04T06:30:14.492+00:00,20,40,60
1bdd99b4-fa03-4a67-a9d4-c7082cc65aaa,29d5ee99-0861-4a7f-a508-c6279fd93f41,2445a4f8-bf26-4f50-8a29-583af262c7c7,2026-06-13T19:30:15.353876+00:00,2026-05-28T08:00:14.45+00:00,11,40,44
