id,centre_id,subject,chapter,concept,difficulty,par_time_sec,body_en,options_en,answer_index,created_at,image_url,source,hidden,tamil_question_text,tamil_options,tamil_explanation,tamil_status,tamil_confidence_notes,tamil_drafted_at,tamil_approved_at,tamil_approved_by,tamil_validation_result,tamil_error_log,body_ta,options_ta,explanation_ta,explanation_en,language,status,body,options,explanation,verifier_raw,verifier_index
0bbf3524-ecb6-4b29-9a3b-99fe1e42136f,,Physics,Electrostatic Potential and Capacitance,Force between capacitor plates,Medium,75,A parallel plate air capacitor of capacitance C has plate separation d and potential difference V across it. The force of attraction between the plates is:,"[""C^2 V^2 / (2 d^2)"",""C^2 V^2 / (2 d)"",""C V^2 / (2 d)"",""C V^2 / d""]",2,2026-06-07T18:10:43.842376+00:00,,pyq,false,"C மின்தேக்குதிறன் கொண்ட ஒரு இணைத்தட்டு வளிமண்டல மின்தேக்கி, d தட்டு இடைவெளி மற்றும் V மின்னழுத்த வேறுபாடு கொண்டுள்ளது. தட்டுகளுக்கிடையே உள்ள ஈர்ப்பு விசை:","[""C²V² / (2d²)"",""C²V² / (2d)"",""CV² / (2d)"",""CV² / d""]",F = Q²/(2ε₀A) = CV²/(2d). C = ε₀A/d ஐப் பயன்படுத்தினால் F = CV²/(2d).,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:05.526+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":83,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":50,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""55e73efd-2117-41f9-833b-887dd0a7427d"",""968372f3-c5b6-410f-93a3-5115ca5faa98""],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,,,,,en,live,,,,,
840e5096-0322-4f5e-95cb-524feda711a4,,Physics,Electrostatic Potential and Capacitance,Electric field from potential,Hard,90,"The potential in a region is V = 6xy - y + 2yz volts. The electric field (in N/C) at the point (1,1,0) is:","[""-(6 i + 9 j + k)"",""-(3 i + 5 j + 3 k)"",""-(6 i + 5 j + 2 k)"",""-(2 i + 3 j + k)""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""low"",""glossary_coverage"":""partial"",""retrieval_matches"":0,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":70,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:06.518+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""98291369-2673-4080-90ff-13359c2f29f1""],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,"ஒரு பகுதியில் மின்னழுத்தம் V = 6xy - y + 2yz வோல்ட்கள். (1,1,0) என்ற புள்ளியில் மின்புலம் (N/C அலகில்):","[""-(6 i + 9 j + k)"",""-(3 i + 5 j + 3 k)"",""-(6 i + 5 j + 2 k)"",""-(2 i + 3 j + k)""]","மின்புலம் E = -∇V. ∂V/∂x = 6y, ∂V/∂y = 6x-1+2z, ∂V/∂z = 2y. (1,1,0) இல் E = -(6i + 5j + 2k) N/C.",,en,live,,,,,
1f15f662-6ba0-4c54-97d4-d27e8a88d4e4,,Physics,Gravitation,Orbital velocity,Medium,90,A remote-sensing satellite revolves in a circular orbit at a height of 0.25 x 10^6 m above the earth. If the earth's radius is 6.38 x 10^6 m and g = 9.8 m/s^2 the orbital speed of the satellite is:,"[""6.67 km/s"",""7.76 km/s"",""8.56 km/s"",""9.13 km/s""]",1,2026-06-07T18:10:43.842376+00:00,,pyq,false,"ஒரு தொலை உணர்வு செயற்கைக்கோள் புவியிலிருந்து 0.25 × 10⁶ m உயரத்தில் வட்டப்பாதையில் சுற்றுகிறது. புவியின் ஆரம் 6.38 × 10⁶ m, g = 9.8 m/s² எனில், செயற்கைக்கோளின் சுற்றுவேகம்:","[""6.67 km/s"",""7.76 km/s"",""8.56 km/s"",""9.13 km/s""]",v = √(gR²/(R+h)) = √(9.8 × (6.38×10⁶)² / (6.63×10⁶)) ≈ 7.76 km/s.,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:05.853+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":80,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":false,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":false,""chemical_formula_preserved"":true},""failed_checks"":[""number_count_match"",""unit_preserved"",""math_notation_preserved""],""glossary_match_ids"":[],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,,,,,en,live,,,,,
17f09ec9-3d19-4fc2-83c2-9146312fb105,,Physics,Gravitation,Gravitation,Medium,60,At what height from the surface of earth the gravitation potential and the value of g are −5.4 × 107J kg−2 and 6.0 ms−2 respectively? Take the radius of earth as 6400 km:,"[""2600 km"",""1600 km"",""1400 km"",""2000 km""]",0,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""low"",""glossary_coverage"":""partial"",""retrieval_matches"":0,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":55,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:09.698+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,புவியின் மேற்பரப்பிலிருந்து எந்த உயரத்தில் ஈர்ப்பு மின்னழுத்தம் மற்றும் g இன் மதிப்பு முறையே -5.4 x 10^7 J/kg மற்றும் 6.0 ms^-2 ஆக இருக்கும்? புவியின் ஆரம் 6400 km எனக் கொள்க:,"[""2600 km"",""1600 km"",""1400 km"",""2000 km""]",V = -GM/(R+h) மற்றும் g = GM/(R+h)^2. V/g = -(R+h). R+h = 5.4x10^7/6 = 9x10^6 m = 9000 km. h = 9000 - 6400 = 2600 km.,,en,live,,,,,
a8df00db-1a74-4b79-bba8-b9ed484ac130,,Physics,Gravitation,Gravitation,Medium,60,The ratio of escape velocity at earth (υe) to the escape velocity at a planet (υp) whose radius and mean density are twice as that of earth is:,"[""1 ∶ 2"",""1 ∶ 2√2"",""1 ∶ 4"",""1 ∶ √2""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""low"",""glossary_coverage"":""partial"",""retrieval_matches"":0,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":60,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:13.818+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""f9087524-c445-45ab-85a9-b9f18d7bb0a6"",""46c4ce76-53d1-4c02-93b9-9b55beebc256""],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,புவியில் விடுபடல் திசைவேகம் (ve) மற்றும் புவியை விட இரண்டு மடங்கு ஆரம் மற்றும் சராசரி அடர்த்தி கொண்ட ஒரு கோளில் விடுபடல் திசைவேகம் (vp) ஆகியவற்றின் விகிதம்:,"[""1 : 2"",""1 : 2*sqrt(2)"",""1 : 4"",""1 : sqrt(2)""]","ve = sqrt(8*pi*G*rho*R^2/3). rho_p = 2*rho_e, R_p = 2*R_e. vp = sqrt(8*pi*G*2*rho_e*(2*R_e)^2/3) = ve*sqrt(8) = 2*sqrt(2)*ve. ve:vp = 1:2*sqrt(2).",,en,live,,,,,
0a875402-bc54-4853-af93-13f43f604d15,,Physics,Kinematics,Projectile motion,Medium,90,A ball is thrown horizontally from a height. Which quantity remains constant during the flight?,"[""Vertical velocity"",""Horizontal velocity"",""Total speed"",""Vertical acceleration""]",1,2026-06-18T05:57:33.734323+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
255b0bab-0623-4251-8b49-4c254f3d28a3,,Physics,Kinetic Theory,Kinetic Theory,Hard,90,A source emitting sound of frequency 100 Hz moves at 19.4 m/s at 60 degrees to the source-observer line; the observer is at rest. The apparent frequency observed (speed of sound = 330 m/s) is:,"[""97 Hz"",""100 Hz"",""103 Hz"",""106 Hz""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,,,,none,,,,,,,,,,,en,live,,,,,
294f892e-cb30-43c5-aaa0-f181278f739e,,Physics,Kinetic Theory,Ideal gas and density,Hard,90,Two vessels contain ideal gases A and B at the same temperature. The pressure of A is twice that of B and the density of A is 1.5 times that of B. The ratio of molecular weight of A to B is:,"[""1/2"",""2/3"",""3/4"",""2""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,"இரு கொள்கலன்களில் A மற்றும் B சிறந்த வாயுக்கள் ஒரே வெப்பநிலையில் உள்ளன. A இன் அழுத்தம் B இன் இரண்டு மடங்கும், A இன் அடர்த்தி B இன் 1.5 மடங்கும். A மற்றும் B இன் மூலக்கூறு நிறைகளின் விகிதம்:","[""1/2"",""2/3"",""3/4"",""2""]",PV = nRT → P/ρ = RT/M. MA/MB = (ρA/PA)/(ρB/PB) = (1.5ρB/2PB)/(ρB/PB) = 1.5/2 = 3/4.,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:09.134+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""20eea940-8ca2-41c4-af08-a616ce667971"",""3eadf395-1191-41df-b95a-a795a3373e56"",""46c4ce76-53d1-4c02-93b9-9b55beebc256""],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,,,,,en,live,,,,,
93e1b0e4-bb71-4e66-ad95-9df6caeaa9a0,,Physics,Kinetic Theory,Speed of sound and heat capacity,Hard,90,"4.0 g of a gas occupies 22.4 L at NTP and has Cv = 5.0 J/K/mol. If the speed of sound in the gas at NTP is 952 m/s, its Cp is (R = 8.3 J/K/mol):","[""8.5 J/K/mol"",""8.0 J/K/mol"",""7.5 J/K/mol"",""7.0 J/K/mol""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,"4.0 g வாயு NTP இல் 22.4 L கனஅளவு கொண்டு Cv = 5.0 J/K/mol உடையது. NTP இல் ஒலியின் வேகம் 952 m/s எனில், Cp இன் மதிப்பு (R = 8.3 J/K/mol):","[""8.5 J/K/mol"",""8.0 J/K/mol"",""7.5 J/K/mol"",""7.0 J/K/mol""]",γ = Cp/Cv. ஒலி வேகம் v = √(γRT/M). M = 4 g/mol. v² = γRT/M → γ ≈ 1.6. Cp = γCv ≈ 8.0 J/K/mol.,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:10.379+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,,,,,en,live,,,,,
feffd9d5-e05e-41ef-b489-66a0447c4ad9,,Physics,Kinetic Theory,Kinetic Theory,Medium,60,"The molecules of a given mass of a gas have r.m.s velocity of 200 ms−1 at 27oC and 1.0 × 105 Nm−2 pressure. When the temperature and pressure of the gas are respectively, 127oC and 0.05 × 105 Nm−2, the r.m.s. velocity of its molecules in ms−1 is: 17","[""100√2"",""400 √3"",""100√2 3"",""100 3""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""low"",""glossary_coverage"":""partial"",""retrieval_matches"":0,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":60,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:13.178+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":85,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":false,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""number_count_match"",""unit_preserved""],""glossary_match_ids"":[""20eea940-8ca2-41c4-af08-a616ce667971"",""f9087524-c445-45ab-85a9-b9f18d7bb0a6"",""3eadf395-1191-41df-b95a-a795a3373e56""],""retrieved_chunk_ids"":[""beca39a7-6be8-4c0d-b33e-314ae5394aaf"",""68551e19-a70a-4f9e-b10c-41b283678c66"",""43f23870-5fe4-4f40-8426-af2b3ce691ad"",""6fff3cc0-5d4b-4931-8423-32775d7f365d"",""e24e8813-be47-4a52-baf9-9fc59d37f873""],""auto_review_required"":false}",,"கொடுக்கப்பட்ட நிறை வாயுவின் மூலக்கூறுகள் 27 டிகிரி C மற்றும் 1.0 x 10^5 Nm^-2 அழுத்தத்தில் 200 ms^-1 rms திசைவேகம் கொண்டவை. வாயுவின் வெப்பநிலை மற்றும் அழுத்தம் முறையே 127 டிகிரி C மற்றும் 0.05 x 10^5 Nm^-2 ஆகும்போது, அதன் மூலக்கூறுகளின் rms திசைவேகம் ms^-1 அலகில்:","[""100*sqrt(2)"",""400/sqrt(3)"",""100*sqrt(2)/3"",""100/3""]","rms திசைவேகம் v proportional sqrt(T), அழுத்தம் சார்பில்லை. T1 = 300 K, T2 = 400 K. v2 = 200 * sqrt(400/300) = 200 * 2/sqrt(3) = 400/sqrt(3) ms^-1.",,en,live,,,,,
e5c97255-59d3-4f7e-94d1-dbc1982946d8,,Physics,Laws of Motion,Centripetal force,Hard,75,"Two stones of mass m and 2m are whirled in horizontal circles, the heavier at radius r/2 and the lighter at radius r. The tangential speed of the lighter is n times that of the heavier when both experience the same centripetal force. n is:","[""1"",""2"",""3"",""4""]",1,2026-06-07T18:25:59.983811+00:00,,pyq,false,"m மற்றும் 2m நிறையுள்ள இரு கற்கள் கிடைமட்ட வட்டங்களில் சுழற்றப்படுகின்றன, கனமான கல் r/2 ஆரத்திலும் இலகுவான கல் r ஆரத்திலும். இரண்டும் ஒரே மையவிலக்கு விசையை அனுபவிக்கும்போது, இலகுவான கல்லின் தொடு வேகம் கனமான கல்லின் n மடங்கு. n இன் மதிப்பு:","[""1"",""2"",""3"",""4""]",F = mv²/r. m(v_l)²/r = 2m(v_h)²/(r/2) → (v_l)² = 4(v_h)² → v_l = 2v_h. n = 2.,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:10.841+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""968372f3-c5b6-410f-93a3-5115ca5faa98""],""retrieved_chunk_ids"":[""ae44d840-6de1-4e96-aaa4-85721686d3ff"",""63742357-852a-4389-abb7-e5bba235ba9a"",""4dbb3840-605e-4eba-83d9-8883b7d6f0b3"",""1d6d90ba-e1a0-413f-a690-d285a851ea9e"",""4a6ff3c5-117d-4c07-9c82-8943466d04df""],""auto_review_required"":false}",,,,,,en,live,,,,,
7f6ce1f2-5a69-4ffe-ad06-293317160137,,Physics,Laws of Motion,Laws of Motion,Medium,60,A car is negotiating a curved road of radius R. The road is banked at an angle θ. The coefficient of friction between the tyres of the car and the road is μs. The maximum safe velocity on this road is:,"[""√gR2 μs+tan θ 1−μs tan θ"",""√gR μs+tan θ 1−μs tan θ"",""√g R μs+tan θ 1−μs tan θ"",""√ g R2 μs+tanθ 1−μs tan θ""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,review_required,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""high"",""glossary_coverage"":""partial"",""retrieval_matches"":3,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":60,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:14.619+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":60,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":false,""math_notation_preserved"":false,""chemical_formula_preserved"":true},""failed_checks"":[""risk_words_preserved"",""unit_preserved"",""math_notation_preserved""],""glossary_match_ids"":[""f9087524-c445-45ab-85a9-b9f18d7bb0a6"",""1ece0f63-a3d8-4798-8b4c-6cee4c74e2a7""],""retrieved_chunk_ids"":[""ae44d840-6de1-4e96-aaa4-85721686d3ff"",""63742357-852a-4389-abb7-e5bba235ba9a"",""4dbb3840-605e-4eba-83d9-8883b7d6f0b3"",""1d6d90ba-e1a0-413f-a690-d285a851ea9e"",""4a6ff3c5-117d-4c07-9c82-8943466d04df""],""auto_review_required"":true}",,R ஆரம் கொண்ட வளைந்த சாலையில் ஒரு கார் செல்கிறது. சாலை theta கோணத்தில் சாய்க்கப்பட்டுள்ளது. காரின் டயர்களுக்கும் சாலைக்கும் இடையேயான நிலை உராய்வு குணகம் mu_s. இந்த சாலையில் அதிகபட்ச பாதுகாப்பான திசைவேகம்:,"[""sqrt(g*R^2 * (mu_s + tan(theta))/(1 - mu_s*tan(theta)))"",""sqrt(g*R * (mu_s + tan(theta))/(1 - mu_s*tan(theta)))"",""sqrt(g/R * (mu_s + tan(theta))/(1 - mu_s*tan(theta)))"",""sqrt(g/R^2 * (mu_s + tan(theta))/(1 - mu_s*tan(theta)))""]",சாய்வுடன் உராய்வு உள்ள சாலையில் vmax = sqrt(g*R * (mu_s + tan(theta))/(1 - mu_s*tan(theta))).,,en,live,,,,,
e513bdea-58cb-4a71-bc81-e3320113d8f3,,Physics,Laws of Motion,Newton's second law,Easy,45,What is the SI unit of force?,"[""Joule"",""Newton"",""Watt"",""Pascal""]",1,2026-06-18T05:57:33.734323+00:00,,pyq,false,,,,approved,,,,,,,விசையின் SI அலகு என்ன?,"[""ஜூல்"",""நியூட்டன்"",""வாட்"",""பாஸ்கல்""]",விசை நியூட்டன் (N) அலகில் அளவிடப்படுகிறது; kg·m/s² ஆல் வரையறுக்கப்பட்டது.,"Force is measured in newtons (N), defined as kg·m/s².",en,live,,,,,
4edba574-1d43-42eb-8229-bc7178e6b053,,Physics,Laws of Motion,Friction on an incline,Hard,90,A plank with a box on one end is gradually raised. At 30 degrees inclination the box starts to slip and slides 4.0 m down the plank in 4.0 s. The coefficients of static and kinetic friction respectively are:,"[""0.4 and 0.3"",""0.6 and 0.6"",""0.6 and 0.5"",""0.5 and 0.6""]",2,2026-06-07T18:25:59.983811+00:00,,pyq,false,"ஒரு பலகையில் ஒரு பெட்டி வைக்கப்பட்டுள்ளது, பலகை மெதுவாக உயர்த்தப்படுகிறது. 30° சாய்வில் பெட்டி நழுவி 4.0 s இல் 4.0 m தூரம் வழுக்கி இறங்குகிறது. நிலையான மற்றும் இயக்க உராய்வு குணகங்கள் முறையே:","[""0.4 மற்றும் 0.3"",""0.6 மற்றும் 0.6"",""0.6 மற்றும் 0.5"",""0.5 மற்றும் 0.6""]",μs = tan 30° = 0.577 ≈ 0.6. வழுக்கும்போது a = 2s/t² = 0.5 m/s². μk = tan30° − a/(g cos30°) ≈ 0.5.,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""medium"",""glossary_coverage"":""none"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-17T21:37:10.687+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":95,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":true,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved""],""glossary_match_ids"":[""1ece0f63-a3d8-4798-8b4c-6cee4c74e2a7""],""retrieved_chunk_ids"":[""ae44d840-6de1-4e96-aaa4-85721686d3ff"",""63742357-852a-4389-abb7-e5bba235ba9a"",""4dbb3840-605e-4eba-83d9-8883b7d6f0b3"",""1d6d90ba-e1a0-413f-a690-d285a851ea9e"",""4a6ff3c5-117d-4c07-9c82-8943466d04df""],""auto_review_required"":false}",,,,,,en,live,,,,,
4465b1bc-411c-45d3-8003-4fe867bec6f1,,Physics,Laws of Motion,Laws of Motion,Medium,60,"A uniform rope of length L and mass m1, hangs vertically from a rigid support. A block of mass m2 is attached to the free end of the rope. A transverse pulse of wavelength λ1 is produced at the lower end of the rope. The wavelength of the pulse when it reaches the top of the rope is λ2. The ratio λ2/λ1 is:","[""√m1 m2"",""√m1+m2 m2"",""√m1 m2"",""√m1+m2 m1""]",1,2026-06-08T05:06:11.299951+00:00,,pyq,false,,,,ai_drafted,"{""unit_preserved"":true,""contains_negation"":false,""context_relevance"":""high"",""glossary_coverage"":""partial"",""retrieval_matches"":3,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":55,""math_notation_preserved"":true,""chemical_formula_preserved"":true}",2026-06-18T15:29:10.951+00:00,,,"{""note"":""Translation produced by chat AI (no Anthropic API credits used)"",""score"":90,""checks"":{""unit_preserved"":false,""context_relevance"":""high"",""retrieval_matches"":5,""number_count_match"":true,""option_count_match"":true,""glossary_match_rate"":100,""risk_words_preserved"":true,""math_notation_preserved"":false,""chemical_formula_preserved"":true},""failed_checks"":[""unit_preserved"",""math_notation_preserved""],""glossary_match_ids"":[""a2f2afbf-1b38-4a34-a49f-bf1a682c48c4""],""retrieved_chunk_ids"":[""ae44d840-6de1-4e96-aaa4-85721686d3ff"",""63742357-852a-4389-abb7-e5bba235ba9a"",""4dbb3840-605e-4eba-83d9-8883b7d6f0b3"",""1d6d90ba-e1a0-413f-a690-d285a851ea9e"",""4a6ff3c5-117d-4c07-9c82-8943466d04df""],""auto_review_required"":false}",,நீளம் L மற்றும் நிறை m1 கொண்ட சீரான கயிறு ஒரு இறுகிய தாங்கியிலிருந்து செங்குத்தாக தொங்குகிறது. m2 நிறை கொண்ட ஒரு தொகுதி கயிற்றின் தளர்ந்த முனையில் இணைக்கப்பட்டுள்ளது. கயிற்றின் கீழ் முனையில் lambda1 அலைநீளம் கொண்ட குறுக்கு சிற்றலை உருவாக்கப்படுகிறது. சிற்றலை மேல் முனையை அடையும்போது அதன் அலைநீளம் lambda2. lambda2/lambda1 விகிதம்:,"[""sqrt(m1/m2)"",""sqrt((m1+m2)/m2)"",""sqrt(m1/m2)"",""sqrt((m1+m2)/m1)""]","அலை வேகம் v = sqrt(T/mu). கீழில் T = m2*g, மேலில் T = (m1+m2)*g. lambda proportional v proportional sqrt(T). lambda2/lambda1 = sqrt((m1+m2)/m2).",,en,live,,,,,
