subject,chapter,concept,difficulty,par_time_sec,par_seconds,question_text,option_a,option_b,option_c,option_d,correct_option,year,q_no,review_status,reason,kw_chapter
Biology,Human Reproduction,Human Reproduction,,90,,"Given below are two statement: one is labelled as Assertion A and the other is labelled as Reason R: Assertion A: FSH acts upon ovarian follicles in female and Leydig cells in male. Reason R: Growing ovarian follicles secrete estrogen in female while interstitial cells secrete androgen in male human being. In the light of the above statements, choose the correct answer from the options given below:",A is true but R is false,A is false but R is true,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is NOT the correct explanation of A.,C,2024,169,llm_flagged,llm=Human Reproduction; kw_score=1 kw=The Solid State,The Solid State
Biology,Human Health and Disease,Human Health and Disease,,90,,Match List I with List II: List I List II A. Cocaine I. Effective sedative in surgery B. Heroin II. Cannabis sativa C. Morphine III. Erythroxylum D. Marijuana IV. Papaver somniferum Choose the correct answer from the options given below:,"A-II, B-I, C-III, D-IV","A-III, B-IV, C-I, D-II","A-IV, B-III, C-I, D-II","A-I, B-III, C-II, D-IV",B,2024,171,llm_flagged,llm=Human Health and Disease; kw_score=0 kw=Unclassified,Unclassified
Biology,Reproductive Health,Reproductive Health,,90,,Which of the following is not a natural/traditional contraceptive method?,Lactational amenorrhea,Vaults,Coitus interruptus,Periodic abstinence,D,2024,175,llm_flagged,llm=Reproductive Health; kw_score=1 kw=Reproductive Health,Reproductive Health
Biology,Biotechnology and its Applications,Biotechnology and its Applications,,90,,Which of the following statements is incorrect?,Bio-reactors are used to produce small scale bacterial cultures.,"Bio-reactors have an agitator system, an oxygen delivery system and foam control system.",A bio-reactor provides optimal growth conditions for achieving the desired product.,Most commonly used bio-reactors are of stirring type.,B,2024,178,llm_flagged,llm=Biotechnology and its Applications; kw_score=1 kw=Biological Classification,Biological Classification
Biology,Cell Cycle and Cell Division,Cell Cycle and Cell Division,,90,,Match List I with List II: List-I (Sub phases of prophase I) List-II (Specific characters) A. Diakinesis I. Synaptonemal complex formation B. Pachytene II. Completion of terminalisation of chiasmata C. Zygotene III. Chromosomes look like thin threads D. Leptotene IV. Appearance of recombination nodules Choose the correct answer form the options given below:,"A-II, B-IV, C-I, D-III","A-IV, B-III, C-II, D-I","A-IV, B-II, C-III, D-I","A-I, B-II, C-IV, D-III",B,2024,179,llm_flagged,llm=Cell Cycle and Cell Division; kw_score=1 kw=Cell Cycle and Cell Division,Cell Cycle and Cell Division
Biology,Human Reproduction,Human Reproduction,,90,,"Given below are two statements: one is labelled as Assertion A and the other is labelled as Reason R: Assertion A : Breast-feeding during initial period of infant growth is recommended by doctors for bringing a healthy baby Reason R: Colostrum contains several antibodies absolutely essential to develop resistance for the new born baby. In the light of the above statements, choose the most appropriate answer from the options given below:",A is correct but R is not correct.,A is not correct but R is correct.,Both A and R are correct and R is the correct explanation of A.,Both A and R are correct but R is NOT the correct explanation of A. NEET (UG)-2024 (Code-_T3_),D,2024,181,llm_flagged,llm=Human Reproduction; kw_score=1 kw=Current Electricity,Current Electricity
Biology,Animal Kingdom,Animal Kingdom,,90,,Match List I with List II: List-I List-II A. Pterophyllum I. Hag fish B. Myxine II. Saw fish C. Pristis III. Angel fish D. Exocoetus IV. Flying fish Choose the correct answer form the options given below:,"A-IV, B-I, C-II, D-III","A-III, B-II, C-I, D-IV","A-II, B-I, C-III, D-IV","A-III, B-I, C-II, D-IV",B,2024,182,llm_flagged,llm=Animal Kingdom; kw_score=0 kw=Unclassified,Unclassified
Biology,Human Reproduction,Human Reproduction,,90,,Which of the following is not a component of Fallopian tube?,Infundibulum,Ampulla,Uterine fundus,Isthmus,D,2024,184,llm_flagged,llm=Human Reproduction; kw_score=0 kw=Unclassified,Unclassified
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,Match List I with List II: List-I List-II A. Down's syndrome I. 11th chromosome B.  - Thalassemia II. 'X' chromosome C. -Thalassemia III. 21st chromosome D. Klinefelter's IV. 16th chromosome Choose the correct answer form the options given below:,"A-III, B-IV, C-I, D-II","A-IV, B-I, C-II, D-III","A-I, B-II, C-III, D-IV","A-II, B-III, C-IV, D-I SECTION-B",D,2024,185,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=0 kw=Unclassified,Unclassified
Biology,Animal Kingdom,Animal Kingdom,,90,,The following are the statements about non- chordates: A. Pharynx is perforated by gill slits. B. Notochord is absent. C. Central nervous system is dorsal. D. Heart is dorsal if present. E. Post anal tail is absent. Choose the most appropriate answer from the options given below:,"B, D and E only","B, C and D only",A and C only,"A, B and D only",C,2024,186,llm_flagged,llm=Animal Kingdom; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Evolution,Evolution,,90,,Match List I with List II: List-I List-II A. Mesozoic Era I. Lower invertebrates B. Proterozoic Era II. Fish & Amphibia C. Cenozoic Era III. Birds & Reptiles D. Paleozoic Era IV. Mammals Choose the correct answer form the options given below:,"A-I, B-II, C-IV, D-III","A-III, B-I, C-IV, D-II","A-II, B-I, C-III, D-IV","A-III, B-I, C-II, D-IV",D,2024,187,llm_flagged,llm=Evolution; kw_score=0 kw=Unclassified,Unclassified
Biology,Neural Control and Coordination,Neural Control and Coordination,,90,,"Given below are two statements: Statement I: The cerebral hemispheres are connected by nerve tract known as corpus callosum. Statement II: The brain stem consists of the medulla oblongata, pons and cerebrum. In the light of the above statements, choose the most approriate answer from the options given below:",Statement I is correct but statement II is incorrect.,Statement I is incorrect but statement II is correct.,Both statement I and Statement II are correct.,Both statement I and Statement II are incorrect.,A,2024,188,llm_flagged,llm=Neural Control and Coordination; kw_score=1 kw=Neural Control and Coordination,Neural Control and Coordination
Biology,Human Reproduction,Human Reproduction,,90,,"Identify the correct option (A), (B), (C), (D) with respect to spermatogenesis. GnRH LH (A)   (B) (C)   Androgens Factors   Formation of spermatids (D)","FSH, Sertoli cells, Leydig cells, spermatogenesis.","ICSH, Leydig cells, Sertoli cells spermatogenesis.","FSH, Leydig cells, Sertoli cells, spermiogenesis","ICSH, Interstitial cells, Leydig cells, spermiogenesis. NEET (UG)-2024 (Code-_T3__)",A,2024,189,llm_flagged,llm=Human Reproduction; kw_score=1 kw=The Solid State,The Solid State
Biology,Structural Organisation in Animals,Structural Organisation in Animals,,90,,Match List I with List II: List-I List-II A. The structures used for storing of food. I. Gizzard B. Ring of 6-8 blind tubules at junction of foregut and midgut. II. Gastric Caeca C. Ring of 100-150 yellow coloured thin filaments at junction of midgut and hindgut. III. Malpighian tubules D. The structures used for grinding the food. IV. Crop Choose the correct answer form the options given below:,"A-IV, B-III, C-II, D-I","A-III, B-II, C-IV, D-I","A-IV, B-II, C-III, D-I","A-I, B-II, C-III, D-IV",B,2024,194,llm_flagged,llm=Structural Organisation in Animals; kw_score=1 kw=General Principles and Processes of Isolation of Elements,General Principles and Processes of Isolation of Elements
Biology,Body Fluids and Circulation,Body Fluids and Circulation,,90,,Match List I with List II: List-I List-II A. P wave I. Heart muscles are electrically silent. B. QRS complex II. Depolarisation of ventricles. C. T wave III. Depolarisation of atria. D. T-P gap IV. Repolarisation of ventricles. Choose the correct answer form the options given below:,"A-II, B-III, C-I, D-IV","A-IV, B-II, C-I, D-III","A-I, B-III, C-IV, D-II","A-III, B-II, C-IV, D-I",C,2024,196,llm_flagged,llm=Body Fluids and Circulation; kw_score=1 kw=Wave Optics,Wave Optics
Biology,Principles of Inheritance and Variation,Principles of Inheritance and Variation,,90,,"As per ABO blood grouping system, the blood group of fathers is B+, mother is A+ and child is O+. Their respective genotype can be A. IBi/IAi/ii B. IBIB/IAIA/ii C. IAIB/iIA/IBi D. IAi/IBi/IAi E. iIB/iIA/IAIB Choose the most appropriate answer from the options given below:",C & B only,D & E only,A only,B only,A,2024,197,llm_flagged,llm=Principles of Inheritance and Variation; kw_score=1 kw=Body Fluids and Circulation,Body Fluids and Circulation
Biology,Organisms and Populations,Organisms and Populations,,90,,"Given below are two statements: Statement I: Gause's competitive exclusive principle states that two closely related species competing for different resources cannot exist indefinitely. Statement II: According to Gause's principle, during competition, the inferior will be eliminated. This may be true if resources are limiting. In the light of the above statements, choose the most approriate answer from the options given below:",Statement I is true but Statement II is false.,Statement I is false but statement II is true.,Both statement I and Statement II are true.,Both statement I and Statement II are false.,A,2024,198,llm_flagged,llm=Organisms and Populations; kw_score=0 kw=Unclassified,Unclassified
Biology,Biomolecules,Biomolecules,,90,,"Regarding catalytic cycle of an enzyme action, selecte the correct sequential steps: A. Substrate enzyme complex formation. B. Free enzyme ready to bind with another substrate. C. Release fo products. D. Chemical bonds of the substrate broken. E. Substrate bindig to active site. Choose the correct answer from the options given below:","B, A, C, D, E","E, D, C, B, A","E, A, D, C, B","A, E, B, D, C",B,2024,199,llm_flagged,llm=Biomolecules; kw_score=1 kw=Biomolecules,Biomolecules
